sent_id	clause_text	word_n	character_n
train-s2275	提升社会上中医医疗环境	7	11
train-s2276	在谈话中	3	4
train-s2276	邵荃麟仅两次涉及到了中间人物	10	14
train-s2277	供应三种车型款式不包含汽油版	9	14
train-s2277	其中G版价位远比预期低	8	11
train-s2277	是台湾车市第三便宜的油电混合动力车辆	10	18
train-s2277	已在消费者可接受的范围内	9	12
train-s2277	加上在高油价时代极优势的省油性	10	15
train-s2277	因此在各方广受好评	6	9
train-s2278	元末原城址被废弃	6	8
train-s2278	而在东南部另筑新城	6	9
train-s2278	即今临淄城区	4	6
train-s2279	临邑县辖3个街道6个镇3个乡	12	14
train-s2279	临邑县是山东省重要的蔬菜和粮食生产地	12	18
train-s2280	环岛西线高速公路和粤海铁路贯穿临高县境内	12	20
train-s2281	丸都山城于246年和367年先后两次被毁	14	20
train-s2281	后又重建	3	4
train-s2282	丹佛早年已是西部大型的火车运输中心	10	17
train-s2282	现时火车停于丹佛古老的UnionStation	9	23
train-s2282	旅客可转乘公共运输系统第16街免费的MallRide或使用轻铁游览本市	16	35
train-s2283	丹佛有数个邻近地区不在行政分区区域中	12	18
train-s2283	有时这些分区会用作画分该区的居民身分	10	18
train-s2283	有时却会用作勾画出地产商于该区的物业	12	18
train-s2284	2003年	2	5
train-s2284	曼宁宣布退役	3	6
train-s2284	此后重返母校担任篮球助理教练	7	14
train-s2285	不过	1	2
train-s2285	由于他在同年9月膝头重伤	8	12
train-s2285	使得他未能更进一步	7	9
train-s2286	丹尼士飞镖DennisDart	4	15
train-s2286	香港九巴称为丹尼士达智是英国丹尼士车厂于1980年代末期研制的后置引擎单层巴士	20	39
train-s2287	我承认当时我踢的足球不像现在和在阿贾克斯踢的这么漂亮	17	26
train-s2287	可是作为一名运动员	7	9
train-s2287	我学到了不少东西	5	8
train-s2288	球队高层并不情愿给这样一位接近退休的老将一份新合同	17	25
train-s2289	艾云曾代表爱尔兰上阵56场赛事及攻入四球	12	20
train-s2289	亦曾出战1994年世界杯	7	12
train-s2290	2012年8月27日	6	10
train-s2290	担任日本驻华大使的丹羽宇一郎乘坐的车辆在北京被两台汽车逼停	18	29
train-s2290	丹羽大使所乘坐车辆上的日本国旗被一名男子拿走	14	22
train-s2291	2012年9月11日日本内阁会议决定	10	18
train-s2291	由经济担当外务审议官西宫伸一接替丹羽宇一郎出任日本驻华大使丹羽遭到免职	19	35
train-s2292	不同于法语或德语	7	8
train-s2292	大量丹麦语词汇在形式上并不符合发音规则	12	19
train-s2293	血压控制的目标是平均动脉压控制在60至75毫米汞柱	15	25
train-s2293	或是病人能耐受的最低血压	7	12
train-s2294	中共在1982年将中共中央主要负责人由党主席改回1943年以前的总书记	20	35
train-s2294	同时重新设立自1975年被废除的国家主席职务	12	22
train-s2294	现在单独称主席多指国家主席或者中央军委主席	12	21
train-s2295	由于当时英国国会至上	5	10
train-s2295	因此被其他学者引申	6	9
train-s2295	既然法律由国会制定	5	9
train-s2295	则主权者当是国会	6	8
train-s2296	各地的分部办事处之前会准备好足够的邀请单	13	20
train-s2296	以便在发放时给住户	7	9
train-s2297	次日下午	2	4
train-s2297	耶稣才流出宝血	4	7
train-s2297	献上身体	2	4
train-s2297	作为十全十美的祭物	5	9
train-s2298	坚蜥目是草食性动物	6	9
train-s2298	有些发展出鳞甲	4	7
train-s2299	这两个人费尽时间去搜罗过去的那些科幻小说	13	20
train-s2299	电视剧	2	3
train-s2299	电影	1	2
train-s2299	接着他们在1998年4月时与Fox电视台谈妥预发行这部剧集	19	29
train-s2299	此时Groening和Cohen已经敲订下剧中许多角色和故事主线	13	32
train-s2300	该寺位于根培乌孜山南麓	6	11
train-s2300	距哲蚌寺约1公里	6	8
train-s2301	据官方媒体新华社报导	6	10
train-s2301	热比娅的弟弟和儿女再次确认	7	13
train-s2301	热比娅事先知情并指导了此次暴力事件	9	17
train-s2301	并在事发前通知了其弟弟乌鲁木齐将发生大事	13	20
train-s2302	议员每2年会选举一名议长	9	12
train-s2302	现任议长是纳苏尔盖朗杜克西亚瓦伊杜	6	17
train-s2303	查德的分裂使法国在其国内的势力崩溃	11	17
train-s2303	北部邻国利比亚便乘势填补了法国的位置	10	18
train-s2303	并介入查德内战	4	7
train-s2303	支持北部叛军	3	6
train-s2304	北齐灭亡后	3	5
train-s2304	崔达拏自称为母报仇	6	9
train-s2304	杀掉乐安公主	3	6
train-s2305	1943年8月	4	7
train-s2305	巴顿掌掴了手下两名士兵	7	11
train-s2305	此事引发了很大的争议	6	10
train-s2306	耶稣头上没有顶着光环或饰物	8	13
train-s2306	而是举着唯一的光源蜡烛	7	11
train-s2306	烛光造成了仿佛有光自他的脸庞放射出来的错觉	14	21
train-s2307	在众多的宠臣中	5	7
train-s2307	乔治维利尔斯最受詹姆士一世青睐	7	15
train-s2307	1623年2月获得白金汉公爵的封号	9	17
train-s2308	他们有两个孩子	5	7
train-s2308	儿子罗伯特是一名律师	6	10
train-s2309	1789年	2	5
train-s2309	戴顿被选为美国众议院议员	7	12
train-s2309	但是在1791年再次当选后没有上任	9	17
train-s2310	他以德裔身份取得了德国护照	9	13
train-s2310	选择前往欧洲球坛觅食	5	10
train-s2311	若以生产量来看	6	7
train-s2311	乙二胺是产量第二高的二胺	7	12
train-s2311	仅次于己二胺尼龙66的原料之一	10	15
train-s2312	欧洲现在的产量大约是每年100万吨	9	17
train-s2312	但是在不断减少	4	7
train-s2313	现在商业化生产所用方法其中之一被称为快速方法或德国方法	18	27
train-s2313	因为首次成功是在1823年的德国	9	16
train-s2314	据传说	2	3
train-s2314	每鼎有千钧之重	6	7
train-s2314	约合7.5吨	4	6
train-s2315	1990年代中期	3	8
train-s2315	本线仍然使用丹尼士喝采巴士行走	7	15
train-s2315	可是客量已大不如前	7	9
train-s2315	班次每每在15分钟以上	6	11
train-s2315	当时挂牌车有3部	6	8
train-s2315	N24N126N299	3	11
train-s2316	九龙巴士244X线是香港的一条已取消巴士路线	13	22
train-s2317	九龙巴士281M线是香港的一条巴士路线	11	19
train-s2317	来往新田围及九龙塘铁路站	8	12
train-s2317	提供新田围邨秦石邨大围田心围显径邨及隆亨邨来往九龙塘的接驳港铁巴士服务	22	35
train-s2318	九龙巴士6F线是香港九龙市区的一条日间巴士路线	14	23
train-s2318	提供空调巴士服务	4	8
train-s2318	行走九龙城码头及丽阁之间	7	12
train-s2319	其中一项为乘客以同一张八达通卡先后缴付本线及85A线的车资	21	29
train-s2319	次程可获得优惠	4	7
train-s2320	此单车场位置邻近丽晶花园	7	12
train-s2320	场内设有一条不锈钢的单车桥初学者练习区及单车租赁处	17	25
train-s2320	于2005年3月底启用	7	11
train-s2321	九龙维记牛奶成立于1940年	7	14
train-s2321	总部设于九龙牛池湾一带	7	11
train-s2321	即彩云邨现址而总部已迁至中环安兰街	12	17
train-s2321	为九龙北部提供鲜牛奶	6	10
train-s2322	目前中国已经推动乡长直选	6	12
train-s2323	该片讲述一个年近四十岁女大学教授爱上比自己小二十岁的学生的姐弟恋故事	23	34
train-s2324	单出头通常由一人出演	7	10
train-s2324	在唱戏的时候	4	6
train-s2324	通常会由这一个人来演全部的角色	12	15
train-s2324	剧目通常是由二人转的传统剧目改编而来	13	18
train-s2325	在不表演剧目的时候	6	9
train-s2325	一般男女演员的服装则会以花俏诙谐为主	12	18
train-s2325	例如男演员穿大红裤子	6	10
train-s2325	花鞋	1	2
train-s2326	2月2日	4	4
train-s2326	中日代表在外交部迎宾馆开始极端秘密的会谈	13	20
train-s2326	中方代表是外交部长陆征祥和次长曹汝霖	14	18
train-s2327	棒球比赛中二垒裁判	6	9
train-s2327	又称二垒审	5	5
train-s2327	指的是位于二垒的裁判员	10	11
train-s2328	二户市是位于岩手县内陆部北端的一市	13	17
train-s2329	一些液压系统也有使用二甘醇	7	13
train-s2330	据报有365人在服用该批药水后死亡	11	17
train-s2330	其中至少有100人已被确认因二甘醇中毒死亡	12	21
train-s2331	此防冻剂丑闻现在被认为长远来说帮助了奥地利酿酒业	15	24
train-s2332	因此大多工艺对于反应器的设计有具体要求	12	19
train-s2333	这种物质可由硫化铅与硫在600°C以上高压加热制得	15	25
train-s2334	合体字是由两个或两个以上的单个字或部首组成的汉字	19	24
train-s2334	如林把笔问	5	5
train-s2335	弓弦乐器至最早在唐朝出现	7	12
train-s2335	可能是从弹拨乐器筝发展出以竹片拉奏的轧筝	13	20
train-s2336	唯有驸马都尉郑颢很看重他	8	12
train-s2337	东宫改换后	3	5
train-s2337	景帝命兼属两宫的官员支取两份俸禄	11	16
train-s2338	由于在演出时经常遭到观众的冷眼和嘲讽	11	18
train-s2338	于震寰经历了一段时间的低潮	9	13
train-s2339	这些键可让玩家在游戏的任何地方建立不同形状的白云	15	24
train-s2339	灰云和黑云	3	5
train-s2340	虎丘云岩寺位于中国江苏省苏州市西北部的虎丘	14	21
train-s2340	因虎丘原名海涌山	5	8
train-s2340	故该寺又名海涌寺	6	8
train-s2340	也称作虎丘寺	4	6
train-s2340	现已大部损毁	4	6
train-s2340	遗留建筑成为虎丘园林内的景观	9	14
train-s2341	在短草上	3	4
train-s2341	它们可能会吃昆虫	5	8
train-s2342	其语法结构大量来自于Fortran程式语言	10	21
train-s2342	也有部份来自C语言	7	9
train-s2343	经典物理学中	4	6
train-s2343	仪器与物体的相互作用可以通过对实验条件的改进而减少	15	25
train-s2343	或者通过更细致的理论分析后被补偿掉	11	17
train-s2343	在理论上这种相互作用如此微小因而完全可以被忽略掉	15	24
train-s2344	五一湖是一个位于中国湖北省武汉市的淡水湖	15	20
train-s2344	面积约为3.95平方千米	5	12
train-s2344	属于长江区	4	5
train-s2345	2001年8月18日至9月1日五月天举办了第一次的巡回售票演唱会你要去哪里	27	37
train-s2345	由于乐团成员阿信怪兽玛莎将数月后入伍服役	12	20
train-s2345	乐团将于这段期间暂时终止活动	9	14
train-s2345	此次的巡回演唱会也成为乐团的暂别演唱会	13	19
train-s2346	2001年春天	3	7
train-s2346	五月天首次参与电影的配乐制作	9	14
train-s2346	为由刘若英黄品源主演的电影候鸟制作配乐并发行了专辑	16	25
train-s2347	多数列车是直通至奥羽本线弘前站	9	15
train-s2348	2001年9月11日	6	10
train-s2348	刚好在五角大厦动土起建60年纪念日当天	11	19
train-s2348	九一一恐怖袭击事件发生	5	11
train-s2348	遭到恐怖分子劫持的美国航空77号航班撞入五角大厦西侧坠毁	15	28
train-s2348	造成机上59名乘客包括5名恐怖分子和地面125名五角大厦工作人员	18	32
train-s2348	共计189人丧生	4	8
train-s2349	武藏用火来比喻战斗	6	9
train-s2349	探讨作战的策略与战术技巧	7	12
train-s2349	为火之卷内容之重心	7	9
train-s2350	1998年该公司更名为现今的京王电铁	10	18
train-s2351	井田制就是把耕地划分为一定面积的方田	11	18
train-s2351	周围有经界	3	5
train-s2351	中间有水沟	3	5
train-s2351	阡陌纵横	2	4
train-s2351	像一个井字	4	5
train-s2352	1923年6月黎元洪再度下台后	9	15
train-s2352	直系军阀直隶省长王承斌重新收回国有	11	17
train-s2353	在尼西亚Nicea开的尼西亚会议CouncilofNicea上	11	31
train-s2353	亚流与亚他那修算是对这问题争辩得最激烈的两位长老	16	24
train-s2354	所以后来的传言	4	7
train-s2354	说他曾逃往西班牙并在那里做过厨师的工作	13	19
train-s2354	是不太可能的	5	6
train-s2355	回国后	2	3
train-s2355	鲁茨科伊于当年12月8日被授予苏联英雄称号	12	21
train-s2355	并被选为人民代表	5	8
train-s2355	开始从政	2	4
train-s2356	许多其他的发明在贝尔晚年生活中留下记号	11	19
train-s2356	包括在光通信水翼船及航空等方面的开创性工作	14	21
train-s2357	亚历山大图书馆的手抄本成为希腊世界的标准版本	13	22
train-s2358	亚历山大图书馆的历史意义与价值	8	15
train-s2358	不仅体现在对图书馆事业发展与工作的深远影响上	14	22
train-s2358	更体现在知识的创造传播和人类文化的传承上	13	20
train-s2359	该馆成立的目的是要成为国际性的希腊研究中心	14	21
train-s2359	馆藏内容包括所有希腊文学和希腊化世界地中海中东及印度等地的语言翻译成希腊文的作品	25	40
train-s2360	每个县都在其边界内拥有一个地方级别政府	14	19
train-s2360	目前州界范围内的土地是逐步加入美利坚合众国的	13	22
train-s2361	它们没有固定的栖息地点	6	11
train-s2361	分布范围亦广	4	6
train-s2362	在投票前	3	4
train-s2362	亚奥理事会执委们还要对各申办城市进行全方面的考察以决定其投票意愿	21	32
train-s2363	而客体则是我们通过先验的时空范畴去认识的事物	13	22
train-s2363	比如我们的身体	4	7
train-s2364	这是米高梅公司在1996年的古惑狗天师2后发行的第一部儿童片	19	30
train-s2365	973年12月	4	7
train-s2365	来自罗斯的使节在奎德林堡会见了皇帝本人和德国诸公爵	15	25
train-s2366	历史上	2	3
train-s2366	基督教是古犹太教的一个新兴教派	11	15
train-s2367	犹太人和阿拉伯人都认为亚伯拉罕易卜拉欣是他们的祖先	13	25
train-s2368	耶路撒冷穆斯林称为古都斯是三大闪米特一神教的共同圣地	15	26
train-s2369	在2004年	3	6
train-s2369	DaisukeSuzuki等人在重新描述日本龙时	9	24
train-s2369	发现日本龙与斯氏亚冠龙之间很亲密	7	16
train-s2369	显示亚冠龙可能是并系群的	7	12
train-s2370	在2001年	3	6
train-s2370	欧洲太空总署制定了黎明计划Dawn	8	17
train-s2370	是一个为人类到火星所做准备的计划	12	16
train-s2370	目标在2030年达成此里程碑	8	14
train-s2370	所以需要一台大型的发射运载火箭台	10	16
